hypothesis_label,bucket,prob_entail,premise,outlet,year
authors and artists,false_negative,0.978,"Pour son vingt-cinquième Festival, Halimi, en véritable mémoire de la manifestation, rappelle que la plupart des académiciens français ont été membres du jury à Cannes comme André Maurois en 1951, Maurice Druon en 1952, Jean Cocteau en 1953 ou Marcel Pagnol en 1955. '",Figaro,2002.0
authors and artists,false_negative,0.99,"Au programme, deux heures de spectacle avec tigres, chevaux, chameaux, lamas, poneys, serpents, chiens puis les clowns, jongleurs, trapézistes, acrobates sur boules et fil, contorsionnistes, magiciens, dresseurs Aujourd'hui à 15 heures et 20 h 30, dimanche à 14 h 30 et 17 heures, lundi mardi, mercredi, jeudi, vendredi à 14 h 30 et samedi 8 avril à 15 heures et 20 h 30, dimanche 9 avril à 15 heures Places : 180-150-120-80 F. Gratuit pour les enfants de moins de 3 ans.",Parisien,2000.0
authors and artists,true_positive,0.999,"Und drinnen die Dichter, die Dichter!",Zeit,1995.0
authors and artists,true_positive,0.998,"---Die zahlreichen Aufzeichnungen, die die koreanischen Gruppen und Sänger sich heimholen, zeigen die stetige Popularität von K-Pop.",FAZ,2021.0
authors and artists,true_positive,0.999,"Il a été parfait pour me guider dans les artères du cinéma français.---Pourquoi avoir choisi Belleville pour nombre de vos scènes ?---J'ai connu une fille qui habitait ce quartier, un coin fréquenté par des artistes.",Figaro,2002.0
authors and artists,true_positive,0.998,"Après, il y a eu les années 60 ', résume-t-elle : les Beatles, les grands groupes pop, les disques qu'on écoute de manière obsessionnelle, les centaines de chansons anglo-saxonnes connues par coeur, tout un répertoire de grands golden oldies.",Figaro,2002.0
authors and artists,true_positive,0.997,"La prise de son s'en ressent, mais les partenaires y prennent des risques que le studio a tendance à inhiber, si bien que l'on a l'impression bouleversante d'être conviés dans l'atelier des artistes.",Figaro,2002.0
authors and artists,true_positive,0.999,"Avec les orchestres, une incroyable osmose s'établissait, qui fascinait le public.",Figaro,2002.0
doctors,false_positive,0.999,"Mutmaßlich ein Kapitän, Taucher, Tauchassistenten, vielleicht ein Arzt oder eine Ärztin.---Nach Ansicht ehemaliger Kampfschwimmer und Profitaucher wäre die Operation mit dieser Mannschaft möglich gewesen, auch wenn sie anspruchsvoll war.",Spiegel,2023.0
doctors,false_positive,0.998,Patienten oder Pfleger merken sich anhand der Farbe etwa den Zeitpunkt der Tabletten-Einnahme besser.,Bild,2022.0
doctors,false_positive,0.998,"Etwa 2500 Mitarbeiter sind für 18.000 Kliniken, Arztpraxen, Pflegeheime und -dienste tätig.",Spiegel,2023.0
doctors,false_positive,0.999,---Mehr als 100 Rettungskräfte waren mit vier Hubschraubern zur Unglücksstelle gebracht worden.,FAZ,2021.0
doctors,false_positive,0.997,Sowohl das Telefonprotokoll als auch die Aussage der Pharmavertreter liegen der Ermittlungsakte der Duisburger Staatsanwaltschaft bei.,Spiegel,2023.0
doctors,false_positive,0.999,"Außerdem befürchtet er einen Stellenabbau bei medizinischen Fachangestellten, die bislang aus Mitteln der Neupatientenregelung finanziert worden seien.",Bild,2022.0
doctors,false_negative,0.867,Zum gleichen Ergebnis kommen Unternehmensberater in einer Studie für die Bundeszahnärztekammer.,Zeit,1995.0
doctors,false_negative,0.001,"Nuechterlein und seinen Kollegen sind freilich nicht die Ersten, die sich der  Frage gewidmet haben, ob körperliche Aktivität die schwer behandelbaren Symptome von Patienten mit Schizophrenie zu bessern vermag.",FAZ,2021.0
doctors,false_negative,0.997,"C'est pour ' défendre la démocratie en danger ' que socialistes et syndicalistes, étudiants et jeunes chrétiens, féministes et chômeurs, parents d'élèves et lycéens, avocats et médecins défileront à Paris et dans les chefs-lieux de cinquante départements.---Le Front national, lui, aura concentré ses troupes dans la seule capitale pour réduire les risques d'affrontement.",Figaro,2002.0
doctors,false_negative,0.997,"Studien belegen, daß regelmäßige körperliche Aktivität das Darmkrebsrisiko um 40 bis 50 Prozent herabsetzen kann.---""Der Vorsorgecheck beim Arzt ist für alle Menschen mit einem Familienrisiko und Menschen über 50 Jahren unerläßlich"", betont Christa Maar, die Präsidentin der Felix-Burda-Stiftung.",Welt,2005.0
doctors,false_negative,0.997,"» Les anciens patients de ce neurochirurgien clermontois viendront aujourd'hui témoigner à la barre du conseil régional de l'Ordre des médecins du Languedoc-Roussillon, à Montpellier, où trente-cinq nouvelles plaintes de victimes seront examinées.",Parisien,2000.0
doctors,false_negative,0.996,"Bereits Ende 1994 drohte Julius Beischer, Chef des Freien Zahnärzteverbandes Niedersachsen und enger Mitstreiter Schirborts, den Sozialpolitikern ""den ganzen Kram vor die Füße (zu) hauen und dieses Irrenhaus der Polit-Technokraten schnellstens (zu) verlassen!""",Zeit,1995.0
doctors,true_positive,0.999,"Klar, daß für alle Zahnarztgemüter und Studienratsseelen ein Bild wie das Bild oben ""Kitsch"" ist.",Zeit,1995.0
doctors,true_positive,0.998,Les spécialistes de la médecine légale font parler le corps.,Figaro,2002.0
doctors,true_positive,0.998,"»Im Praxisalltag ist es Ärzten kaum möglich, einen objektiven Vergleich herzustellen«, schreibt eine Beratungsplattform.---Markus Masin hatte den Ruf, sich auszukennen.",Spiegel,2023.0
doctors,true_positive,0.999,Eingebracht hat den niedersächsischen Zahnärzten ihre Vorreiterrolle im Kampf gegen die Kassen bisher wenig.,Zeit,1995.0
doctors,true_positive,0.997,Sozialminister Walter Hiller (SPD) entmachtete die gesamte Selbstverwaltung der Zahnärzte und unterstellte die Kassenzahnärztliche Vereinigung Niedersachsen (KZVN) einem Staatskommissar: Ministerialdirigent Ignaz Jung Lundberg.,Zeit,1995.0
doctors,true_positive,0.999,"La plupart des médecins, souvent accompagnés d’un ou une infirmière pour accueillir et prendre les constantes, donnent entre une et trois demi-journées par semaine dans ces centres ouverts matin et après-midi, sept jours sur sept. La consultation est à 25 euros, prise en charge au tiers payant.",Mediapart,2020.0
farmers and fishermen,false_positive,0.999,"Prêts à tout pour maintenir la concentration foncière, même improductive, les propriétaires terriens ont répondu par la violence aux plans du gouvernement.",MondeDiplo,2005.0
farmers and fishermen,false_positive,0.998,In der DNA des deutlich früher verstorbenen Mannes aus dem Eis fanden sich daher auch konsequenterweise keine Spuren dieser Steppenvölker.,Spiegel,2023.0
farmers and fishermen,false_positive,0.998,"Pour l’heure, ni les semenciers, ni les revendeurs, ni les équipes de recherche, ni les paysans ne reconnaissent leur responsabilité dans la circulation illégale de ces semences.",MondeDiplo,2018.0
farmers and fishermen,false_positive,0.998,"Les compagnies elles-mêmes, avant d'envisager de nouveaux investissements massifs, vont réactiver des capacités de transport mises en sommeil pendant les années de vaches maigres.",Monde,1995.0
farmers and fishermen,false_positive,0.998,Große Betriebe mit 50 Hektar Obstanbaufläche hätten einen finanziellen Schaden von bis zu 300 000 Euro erlitten.,SZ,2018.0
farmers and fishermen,false_positive,0.998,"Quel est le rôle de Max Havelaar ?---Max Havelaar le nom du héros humaniste d'un roman néerlandais est une organisation indépendante, née, en 1988, de la demande de producteurs de café, qui, plutôt que de recevoir des dons, préféraient percevoir un prix plus juste pour leur café.",Figaro,2002.0
farmers and fishermen,false_negative,0.997,"Misère de la condition ouvrière, encore et toujours, encore pire, semble suggérer Manuela Frésil, dont le précédent film documentait le quotidien d'éleveurs de porcs (Si loin des bêtes, 2003).",Mediapart,2011.0
farmers and fishermen,false_negative,0.0,"Les pasteurs, issus des communautés, y ont acquis une légitimité dans les négociations avec les pouvoirs publics.",Liberation,2000.0
farmers and fishermen,false_negative,0.996,"A Burano, longtemps, les femmes faisaient de la dentelle, pendant que les pêcheurs ravaudaient les filets ; le même geste artisanal.",Figaro,2002.0
farmers and fishermen,false_negative,0.124,"Bénéficiant du soutien du Monde paysan, Napoléon III ne craint pas de mécontenter les industriels bonapartistes.",MondeDiplo,2014.0
farmers and fishermen,false_negative,0.996,"Il y a quelques semaines, un accord a été signé au plan européen avec Starbucks, une chaîne de cafés haut de gamme.---Sur place, vos appuis suscitent-ils des conflits ?---Quand une coopérative se développe, elle entre en conflit avec ceux qui avaient le pouvoir sur elle auparavant, les intermédiaires locaux, ceux que les producteurs appellent les ' coyotes '.",Figaro,2002.0
farmers and fishermen,false_negative,0.996,"Mineurs lorrains et marins bretons

Ce serait à la demande de Gérard Longuet, président du conseil régional de Lorraine et alors ministre de l'industrie, que M. Peyronne a été mis hors cadre.",Monde,1995.0
farmers and fishermen,true_positive,0.999,Il y a une génération d'agriculteurs qui a tout fait perdre.,Liberation,1999.0
farmers and fishermen,true_positive,0.999,Bauern sollen weniger Stickstoff einsetzen und sorgsamer düngen.,SZ,2016.0
farmers and fishermen,true_positive,0.999,",,Die Temperaturen sind ein Dauerthema bei uns Bauern', sagt Nüberlin, der ,,nicht zu den Jammerern gehört' und als Optimist an die Regel glaubt, dass nach einer schlechten Ernte der Ertrag im Folgejahr besonders gut ausfällt.",SZ,2018.0
farmers and fishermen,true_positive,0.997,"Favorables, comme les Allemands, à une agriculture suffisamment aidée pour maintenir les paysans à la ferme, gardienne des paysages et tournée vers la satisfaction des besoins intérieurs, ils seront des interlocuteurs difficiles pour Paris lorsqu'il faudra débattre d'une nouvelle réforme de la PAC, dans la perspective de l'élargissement vers l'Est.",Monde,1995.0
farmers and fishermen,true_positive,0.999,"Lundi également, le gouvernement devait rencontrer les représentants des organisations officielles patronales, agricoles et syndicales, afin d'établir avec eux un pacte social et éviter d'enclencher une spirale prix-salaires.",Monde,1995.0
farmers and fishermen,true_positive,0.998,---Dauerregen bremst die Bauern an einigen Orten momentan aus.,FAZ,2021.0
health and care professionals,false_positive,0.997,"Le candidat à l’élection présidentielle du parti Les Républicains visitait l’établissement d’hébergement pour personnes âgées dépendantes (Ehpad) de Bry-sur-Marne, où des soignantes exposaient leurs difficiles conditions de travail : « On est deux la nuit pour quatre-vingt-quatre [résidents], et on fait des soins jusqu’à 3 heures du matin !",MondeDiplo,2019.0
health and care professionals,false_positive,0.998,"Mutmaßlich ein Kapitän, Taucher, Tauchassistenten, vielleicht ein Arzt oder eine Ärztin.---Nach Ansicht ehemaliger Kampfschwimmer und Profitaucher wäre die Operation mit dieser Mannschaft möglich gewesen, auch wenn sie anspruchsvoll war.",Spiegel,2023.0
health and care professionals,false_positive,0.997,"Médecins :  s'adresser au commissariat de Creil, tél.",Parisien,2000.0
health and care professionals,false_positive,0.998,Dort proben die Zahnärzte den Aufstand.,Zeit,1995.0
health and care professionals,false_positive,0.996,"Masin, so scheint es, schreckte nicht davor zurück, mit gewalttätigen Rockern und dubiosen Medizinvertretern Geschäfte zu machen.",Spiegel,2023.0
health and care professionals,false_positive,0.997,"Doch die scheinbar geschlossene Einheitsfront der Zahnärzte bröckelt, der Unmut über die eigenen Funktionäre wächst.",Zeit,1995.0
health and care professionals,false_negative,0.956,Das Schulgeld in Pflegeberufen soll abgeschafft werden.---  Wohnen:  Eine Landesgesellschaft für Klima soll für klimagerechten und bezahlbaren Wohnraum sorgen.,Bild,2022.0
health and care professionals,false_negative,0.004,"On a alors confondu la ' page blanche ' que représente chaque nouveau malade, avec le corpus de connaissances bien réel du psy.",Figaro,2002.0
health and care professionals,false_negative,0.992,"Pharmaciens : samedi, Verbregue, Nogent-sur-Oise, tél.",Parisien,2000.0
health and care professionals,false_negative,0.996,Ein Kompetenzzentrum soll Berufsabschlüsse ausländischer Pflegekräfte anerkennen.---  Wohnen:  Bauvorhaben sollen beschleunigt werden.,Bild,2022.0
health and care professionals,false_negative,0.997,"C'est très humain de ne pas pouvoir résister à l'énigme qui est proposée, c'est même insupportable / Il y a donc des tentatives débridées de comprendre, d'expliquer, et vite / Pour les psys de tout poil, il y a là un risque de rajouter une interprétation.",Figaro,2002.0
health and care professionals,false_negative,0.969,"Selon le porte-parole, les équipes de l’OIM ont fourni une assistance médicale, de l’eau et des vivres aux survivants, qui viennent du Nigeria, du Ghana et de Gambie",Parisien,2021.0
health and care professionals,true_positive,0.999,---Mehr als 100 Rettungskräfte waren mit vier Hubschraubern zur Unglücksstelle gebracht worden.,FAZ,2021.0
health and care professionals,true_positive,0.996,D'autres ont dû être euthanasiées par les vétérinaires.,Figaro,2002.0
health and care professionals,true_positive,0.998,"Der Sozialpsychia­trische Dienst habe Christel und Sabine F. als »bekannte Messies« und »psychisch labil« registriert.---Sie seien keine ausgebildeten Pflegekräfte und hätten die Einnahme der Medikamente nicht »überwacht«, räumen die Frauen ein.",Spiegel,2023.0
health and care professionals,true_positive,0.998,"Depuis le début du mois, les personnels Atoss, administratifs, techniciens, ouvriers, de service et de santé, sont en grève.",Parisien,2000.0
health and care professionals,true_positive,0.998,Elisabeth Rupprecht vom Förderverein Soziale Dienste prangerte die schlechte Bezahlung der Pflegekräfte im Seniorenzentrum an.,SZ,2018.0
health and care professionals,true_positive,0.999,"Il s'agit essentiellement d'une "" grève administrative "" à laquelle les syndicats des médecins hospitaliers ont décidé de participer Le même document signale, d'autre part, que l'ordre national des médecins, réuni en assemblée plénière le 21 avril, a décidé "" que si les décrets paraissaient et comportaient des conventions individuelles, il cesserait immédiatement toutes relations avec l'administration et les pouvoirs publics "", et qu'il "" soutiendrait la Confédération pour toutes les mesures de grève administrative qu'elle croirait devoir prendre en pratique privée et en pratique hospitalière "".

À Lille, quatre cents praticiens ont fait grève, jeudi, selon les consignes de leur syndicat",Monde,2014.0
journalists,false_positive,0.997,"Eder, die auch für die SPD im Ottobrunner Gemeinderat sitzt, kommt aus dem Journalismus und hat im Lauf der Jahre lernen müssen, bei ihren Romanen nicht nur Erlebtes, Realistisches zu verarbeiten, sondern auch, ihrer Fähigkeit zur Fiktion zu vertrauen.",SZ,2015.0
journalists,false_positive,0.999,"Wie sehr ihn das Ganze mitnimmt, erlebten die Reporter nach der Partie, als Skripnik zur Medienschelte ausholte: ""Ich kämpfe in der Bundesliga gegen 17  Fußballmannschaften und eine Medienmannschaft.",FAZ,2021.0
journalists,false_positive,0.997,"Bref, pour être informés sur ce qui se passe en Tchétchénie, les médias occidentaux ont dû essentiellement se reposer sur leurs bureaux moscovites.",Monde,1995.0
journalists,false_positive,0.999,Le discours journalistique s’en est emparé en opposant ces figures du « vainqueur » à celles des « délinquants » ou des « terroristes ».,MondeDiplo,2005.0
journalists,false_positive,0.999,"Wer die Gründe für die langsam anwachsende Zuneigung der Westdeutschen zur Demokratie in den fünfziger und sechziger Jahren erforschen will, wäre gut beraten, Harpprechts publizistische Laufbahn  Schritt für Schritt zu verfolgen.",FAZ,2021.0
journalists,false_positive,0.999,"---Und wie zuvor der ARD-Mann aus Brüssel warnt auch der Journalist aus dem Exil: ""Wenn man sie nicht nach Europa lässt, wenn man sie in Russland hält, dann werden viele in die Ukraine gehen und Ukrainer töten.""",Bild,2022.0
journalists,false_negative,0.997,"Il faut dire que l’attention des journalistes en déambulation dans les quartiers populaires est principalement consacrée à un repérage des situations, paysages et protagonistes évoquant au mieux « la banlieue ».",MondeDiplo,2013.0
journalists,false_negative,0.0,"Selon une enquête effectuée par les bureaux régionaux de l'AFP, avant même la clôture des listes, plus de 30 000 nouveaux électeurs se sont inscrits à Lyon (contre 15 000 en 1993), 16 000 à Toulouse, 15 000 à Nantes, 12 000 à Rennes et à Bordeaux, 11 500 à Strasbourg, 8 000 environ au Havre et à Grenoble.",Monde,1995.0
journalists,false_negative,0.996,"Er hat elf Mitarbeiter, für Großprojekte wie die Panama Papers engagiert er zusätzliche Freiberufler, unter anderem Journalisten, die am Ende die Texte schreiben und Erklärvideos drehen, die das ICIJ selbst veröffentlicht.",SZ,2016.0
journalists,false_negative,0.375,"Mit Journalisten will sie nicht reden.---Wenn man etwas zu sagen habe, dann bespreche man das mit den Behörden, sagt sie.---Auf die Vorwürfe gegen Waleri K. angesprochen, antwortet sie nur: »Wir sind eine einfache Familie, die Deutschen haben uns gerettet.",Spiegel,2023.0
journalists,false_negative,0.0,"Partout où joue la jeune pianiste, le public l'ovationne et la critique l'encense.",Monde,1995.0
journalists,false_negative,0.042,Später wird aus dem kleinen Mädchen Helfers ­Mutter.---Der Roman wurde von Feuilleton und Buchhändlern gleichermaßen geliebt.,Spiegel,2023.0
journalists,true_positive,0.999,"Außerdem: Wenn wir etwas zum Arbeitsförderungsgesetz oder zur Armutsentwicklung sagen, kommt als erste Frage von Journalisten zurück: Vielen Dank für die Pflichtnummer, aber was sagen Sie zu den Tornados?",Zeit,1995.0
journalists,true_positive,0.998,"ZEIT: Gut, aber nicht nur Journalisten machen Nebenfragen zu Hauptfragen.",Zeit,1995.0
journalists,true_positive,0.998,"Ses enjeux sont nombreux, aussi bien en matière d’éthique et de déontologie des journalistes qu’en matière de régulation.",MondeDiplo,1999.0
journalists,true_positive,0.997,"» Florence a rejoint l'équipe d'Internet Solution, une entreprise qui crée des « sites » pour d'autres sociétés : « Je dois m'occuper du contenu rédactionnel, mais aussi écrire les dossiers de presse que nous envoyons aux journalistes, ou bien encore réactualiser les informations » explique-t-elle.",Parisien,2000.0
journalists,true_positive,0.998,Le mécontentement des salariés (des journalistes surtout) n'a pas diminué depuis la grève de septembre 1994.,Monde,1995.0
journalists,true_positive,0.998,"Le 3, le journaliste Saïd Mekbel, directeur du Matin, est tué de deux balles dans la tête dans un restaurant de la banlieue est d'Alger, portant à 24 le nombre de journalistes assassinés depuis mai 1993.",Monde,1995.0
legal professionals,false_positive,0.997,"Händler sollten die Abmahnung abwarten und eine Unterlassungserklärung verweigern, raten die Anwälte Marcus  Nothhelfer und Philipp Maier.",FAZ,2021.0
legal professionals,false_positive,0.996,"Nach seiner Einschätzung fallen auch Spieler ­da­runter, die nur auf der Reser­vebank sitzen oder im Training auf ihren Einsatz warten.---Offen sei hingegen, ob es sich beim Gang der Mannschaft nach dem Abpfiff in die Fankurve oder beim Duschen um Arbeitszeit oder ein Freizeitvergnügen handle.---»Problematisch« findet der Jurist vor allem die Bewertung der »Dienstreisen« zu Auswärtsspielen.",Spiegel,2023.0
legal professionals,false_positive,0.996,"---""Prinzip billig"" beim Staat---Die Tarifparteien teilen einen gewichtigen Vorwurf für die desolate Situation im Wachgewerbe: Bei der öffentlichen Hand gelte ""nur das Prinzip billig"", klagt der Hauptgeschäftsführer des BDWS, Hartmut Olschok.",Welt,2008.0
legal professionals,false_positive,0.997,"Der hatte sich vorgenommen, die Jury-Mitglieder in Angst und Schrecken zu versetzen und brüllte bedrohlich: ""Der Pakt mit dem Teufel ist geschlossen.",Bild,2022.0
legal professionals,false_positive,0.998,Auch die Gerechten sind eben bisweilen empfindlich.,Zeit,1995.0
legal professionals,false_positive,0.999,"Derzeit führe die Bundesanwaltschaft 68 Ermittlungs- und Strafverfahren gegen 106 Beschuldigte - Kämpfer, Schleuser, Rekruteure.",SZ,2015.0
legal professionals,false_negative,0.001,"Man darf folgern: Hätte der Konzern seine Werbung auf den niedrigen Instinkt konzentriert, einen Sweater möglichst billig zu erwerben, so hätten die Sittenwächter von Karlsruhe keinen Anstoß genommen.",Zeit,1995.0
legal professionals,false_negative,0.995,"Depuis un mois, les personnels des PJJ s'en tenaient à une grève administrative pour dénoncer les conditions de prise en charge des jeunes confiés par la justice sur décision pénale ou dans le cadre de l'assistance éducative.",Parisien,2000.0
legal professionals,false_negative,0.001,"Selbst wenn sie die Zinsen hätte senken wollen, wäre das aufgrund des Goldstandards, der damals galt, nicht möglich gewesen"", sagt Carl-Ludwig Holtfrerich, Professor für Wirtschaftsgeschichte an der Freien Universität Berlin.---Tatsächlich konnten die Notenbanker damals nicht einfach die Notenpresse anwerfen, denn das gesamte Geld im System musste mit Gold unterlegt werden.",Welt,2008.0
legal professionals,false_negative,0.0,"Anders als bei der London Stock Exchange (LSE) haben die großen Aktionärsberater auch noch keine Empfehlung an die Aktionäre der Deutschen Börse  abgegeben, die Fusion aber grundsätzlich gelobt.",FAZ,2021.0
legal professionals,false_negative,0.996,"Et d'abord les accusations portées contre ---Le président du FN a qualifié ' le candidat sortant ' de ' parrain des clans qui mettent en coupe réglée le pays et s'offrent la belle vie depuis des décennies avec l'argent des Français ', de ' parangon et bouclier de la corruption ', qui veut être élu ' pour échapper aux juges '.",Figaro,2002.0
legal professionals,false_negative,0.0,"Il disait aller à Nancy '.---' Pourquoi, questionne Me Gérard Welzer, l'un des défenseurs de Sedrati, lorsque Hans Gassen quitte votre domicile, vous allez dès le lendemain matin faire une déclaration de disparition.",Figaro,2002.0
legal professionals,true_positive,0.998,Seine Präsidentschaft basiert auf der allgemeinen Reinwaschungs-Wirkung  der teuren Analyse - auch wenn die Anwälte sich gegen Versäumnisse gründlich abgesichert haben.,FAZ,2021.0
legal professionals,true_positive,0.998,"Contacté par téléphone, Alain Vera, ancien officier de la GTA qui avait alors suivi les interrogatoires, n’a pas voulu s’exprimer sur le sujet, se limitant à dire que les magistrats italiens « ont fait un excellent travail ».",Mediapart,2016.0
legal professionals,true_positive,0.997,"Un tel projet, conçu au détriment des salariés et à l’avantage des banques, des administrateurs judiciaires et mandataires de justice, aurait donc justifié une étude d’impact sérieuse et une concertation avec les partenaires sociaux – pas seulement le patronat, qui gère, seul, ce régime de garantie des salaires, et qu’il est aussi le seul à financer, mais aussi les confédérations syndicales, qui y sont très attachées.",Mediapart,2021.0
legal professionals,true_positive,0.997,"C'est pour ' défendre la démocratie en danger ' que socialistes et syndicalistes, étudiants et jeunes chrétiens, féministes et chômeurs, parents d'élèves et lycéens, avocats et médecins défileront à Paris et dans les chefs-lieux de cinquante départements.---Le Front national, lui, aura concentré ses troupes dans la seule capitale pour réduire les risques d'affrontement.",Figaro,2002.0
legal professionals,true_positive,0.999,"Denn der Zwischenerfolg der Bayer-Juristen hat keine aufschiebende Wirkung, und bereits Ende dieses Jahres sollen für 75 Prozent aller erstattungsfähigen Medikamente Festbeträge gelten.",Zeit,1995.0
legal professionals,true_positive,0.998,"---Dans un premier temps, la juge française, dont les avocats ont dénoncé ' des auditions à sens unique ', et le président de la FFSG ont annoncé leur intention d'en appeler à la commission interne de l'ISU, voire au tribunal arbitral du sport et à la Cour européenne des droits de l'homme.",Figaro,2002.0
other professions,false_positive,0.993,"Selon Cassidy Hutchinson, Trump avait l’intention d’annoncer qu’il allait gracier les émeutiers.",Mediapart,2023.0
other professions,false_positive,0.993,"April 1943 fängt Klemperer als Zwangsarbeiter-Sklave in einer Fabrik an, die Tee-Ersatz herstellt.",FAZ,2021.0
