sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year,decade,prob_entail_corrected,pred_label_corrected,fold,y_bin,threshold_used,pred_label_thresh
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0047532953,2016-01-26,unskilled or unqualified,SZ,Germany,2016.0,2010.0,7.518594034287882e-05,1,0,0,0.9747824,1
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.0046318173,2016-01-26,skilled or qualified,SZ,Germany,2016.0,2010.0,7.325564437655215e-05,1,0,0,0.96424526,1
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.0047695176,1995-07-14,lower class,Zeit,Germany,1995.0,1990.0,7.544374919972234e-05,1,0,0,0.97538155,1
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.004602769,1995-07-14,middle class,Zeit,Germany,1995.0,1990.0,7.279413306495602e-05,1,0,0,0.9714765,1
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.004642807,1995-07-14,upper class,Zeit,Germany,1995.0,1990.0,7.343025258595281e-05,1,0,0,0.9755223,1
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0047503505,1995-07-14,"capital owners, investors and shareholders",Zeit,Germany,1995.0,1990.0,7.51391417303596e-05,1,0,0,0.9764697,1
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0047186157,1995-07-14,unskilled or unqualified,Zeit,Germany,1995.0,1990.0,7.463483119019263e-05,1,0,0,0.9747824,1
58,"Doch alsbald wurden sie von der SED zurückgepfiffen und auf einen national gefärbten Historismus eingeschworen, welcher der gerade überwundenen Naziarchitektur so ähnlich war wie dem ""Zuckerbäckerstil"" der Stalinisten in Moskau.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.0047259755,1995-07-14,skilled or qualified,Zeit,Germany,1995.0,1990.0,7.475178592918161e-05,1,0,0,0.96424526,1
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.0047162063,2015-12-07,lower class,SZ,Germany,2015.0,2010.0,7.459654373320279e-05,1,0,0,0.97538155,1
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.0046491018,2015-12-07,middle class,SZ,Germany,2015.0,2010.0,7.35302682862178e-05,1,0,0,0.9714765,1
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.004558597,2015-12-07,upper class,SZ,Germany,2015.0,2010.0,7.209239141831666e-05,1,0,0,0.9755223,1
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0053824843,2015-12-07,"capital owners, investors and shareholders",SZ,Germany,2015.0,2010.0,8.519123443174693e-05,1,0,0,0.9764697,1
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0047444208,2015-12-07,unskilled or unqualified,SZ,Germany,2015.0,2010.0,7.504490806513079e-05,1,0,0,0.9747824,1
59,"Rheinmetall machte zuletzt einen Umsatz von etwa 4,7 Milliarden Euro mit rund 20 000 Mitarbeitern.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.004595676,2015-12-07,skilled or qualified,SZ,Germany,2015.0,2010.0,7.268144548054983e-05,1,0,0,0.96424526,1
69,"Tatverdächtige, die später festgenommen wurden, konnten von Zeugen nicht identifiziert werden.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.0045524687,2021-10-15,lower class,FAZ,Germany,2021.0,2020.0,7.19950385824751e-05,1,0,0,0.97538155,1
69,"Tatverdächtige, die später festgenommen wurden, konnten von Zeugen nicht identifiziert werden.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.0045754015,2021-10-15,middle class,FAZ,Germany,2021.0,2020.0,7.235935008932857e-05,1,0,0,0.9714765,1
69,"Tatverdächtige, die später festgenommen wurden, konnten von Zeugen nicht identifiziert werden.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.0046205637,2021-10-15,upper class,FAZ,Germany,2021.0,2020.0,7.307684716375746e-05,1,0,0,0.9755223,1
69,"Tatverdächtige, die später festgenommen wurden, konnten von Zeugen nicht identifiziert werden.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0046301843,2021-10-15,"capital owners, investors and shareholders",FAZ,Germany,2021.0,2020.0,7.322969902342866e-05,1,0,0,0.9764697,1
69,"Tatverdächtige, die später festgenommen wurden, konnten von Zeugen nicht identifiziert werden.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.004779455,2021-10-15,unskilled or unqualified,FAZ,Germany,2021.0,2020.0,7.560168093631178e-05,1,0,0,0.9747824,1
69,"Tatverdächtige, die später festgenommen wurden, konnten von Zeugen nicht identifiziert werden.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.0048312326,2021-10-15,skilled or qualified,FAZ,Germany,2021.0,2020.0,7.642461504142451e-05,1,0,0,0.96424526,1
71,Fast zwei Drittel der Bürger sind am Sonntag den Urnen ferngeblieben.,"This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.004777725,2021-10-15,lower class,FAZ,Germany,2021.0,2020.0,7.557418640838041e-05,1,0,0,0.97538155,1
71,Fast zwei Drittel der Bürger sind am Sonntag den Urnen ferngeblieben.,"This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.004659279,2021-10-15,middle class,FAZ,Germany,2021.0,2020.0,7.369197260777128e-05,1,0,0,0.9714765,1
71,Fast zwei Drittel der Bürger sind am Sonntag den Urnen ferngeblieben.,"This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.0045411903,2021-10-15,upper class,FAZ,Germany,2021.0,2020.0,7.181587546580135e-05,1,0,0,0.9755223,1
71,Fast zwei Drittel der Bürger sind am Sonntag den Urnen ferngeblieben.,"This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0046916627,2021-10-15,"capital owners, investors and shareholders",FAZ,Germany,2021.0,2020.0,7.420653502380583e-05,1,0,0,0.9764697,1
71,Fast zwei Drittel der Bürger sind am Sonntag den Urnen ferngeblieben.,"This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0048890538,2021-10-15,unskilled or unqualified,FAZ,Germany,2021.0,2020.0,7.734370351285089e-05,1,0,0,0.9747824,1
71,Fast zwei Drittel der Bürger sind am Sonntag den Urnen ferngeblieben.,"This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.00473228,2021-10-15,skilled or qualified,FAZ,Germany,2021.0,2020.0,7.485197222704177e-05,1,0,0,0.96424526,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.004796043,2021-10-15,lower class,FAZ,Germany,2021.0,2020.0,7.586531532432095e-05,1,0,0,0.97538155,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.004768361,2021-10-15,middle class,FAZ,Germany,2021.0,2020.0,7.542536794883521e-05,1,0,0,0.9714765,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.004878049,2021-10-15,upper class,FAZ,Germany,2021.0,2020.0,7.716877021636084e-05,1,0,0,0.9755223,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.004950149,2021-10-15,"capital owners, investors and shareholders",FAZ,Germany,2021.0,2020.0,7.831494759655183e-05,1,0,0,0.9764697,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0049862163,2021-10-15,unskilled or unqualified,FAZ,Germany,2021.0,2020.0,7.888837264948459e-05,1,0,0,0.9747824,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.004920306,2021-10-15,skilled or qualified,FAZ,Germany,2021.0,2020.0,7.784051207449145e-05,1,0,0,0.96424526,1
75,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.0046477052,2021-10-15,lower class,FAZ,Germany,2021.0,2020.0,7.350807812870635e-05,1,0,0,0.97538155,1
75,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.0046191607,2021-10-15,middle class,FAZ,Germany,2021.0,2020.0,7.30545565767165e-05,1,0,0,0.9714765,1
75,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.0045417678,2021-10-15,upper class,FAZ,Germany,2021.0,2020.0,7.182504924978045e-05,1,0,0,0.9755223,1
75,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0048435843,2021-10-15,"capital owners, investors and shareholders",FAZ,Germany,2021.0,2020.0,7.662094086278095e-05,1,0,0,0.9764697,1
75,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.004783789,2021-10-15,unskilled or unqualified,FAZ,Germany,2021.0,2020.0,7.567056070430998e-05,1,0,0,0.9747824,1
75,"2010 sind etwa mehr als 95 Prozent der mit staatlicher Unterstützung  ins Ausland entsandten brasilianischen Forscher im ""globalen Norden"" tätig gewesen.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.0048684934,2021-10-15,skilled or qualified,FAZ,Germany,2021.0,2020.0,7.701687662288004e-05,1,0,0,0.96424526,1
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.0048401267,2023-08-19,lower class,Spiegel,Germany,2023.0,2020.0,7.65659830731023e-05,1,0,0,0.97538155,1
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.004676652,2023-08-19,middle class,Spiegel,Germany,2023.0,2020.0,7.396801766029997e-05,1,0,0,0.9714765,1
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.0045969635,2023-08-19,upper class,Spiegel,Germany,2023.0,2020.0,7.270190007411011e-05,1,0,0,0.9755223,1
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.004857674,2023-08-19,"capital owners, investors and shareholders",Spiegel,Germany,2023.0,2020.0,7.684489742430391e-05,1,0,0,0.9764697,1
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.0047836485,2023-08-19,unskilled or unqualified,Spiegel,Germany,2023.0,2020.0,7.566832774456451e-05,1,0,0,0.9747824,1
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.0047258856,2023-08-19,skilled or qualified,Spiegel,Germany,2023.0,2020.0,7.475035731609147e-05,1,0,0,0.96424526,1
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.004774681,2021-10-15,lower class,FAZ,Germany,2021.0,2020.0,7.552580898184597e-05,1,0,0,0.97538155,1
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.004688934,2021-10-15,middle class,FAZ,Germany,2021.0,2020.0,7.416317593768234e-05,1,0,0,0.9714765,1
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.004709291,2021-10-15,upper class,FAZ,Germany,2021.0,2020.0,7.448665462803906e-05,1,0,0,0.9755223,1
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to socio-economic position as a social group, specifically ""capital owners, investors and shareholders"".",1,1,0.0048734355,2021-10-15,"capital owners, investors and shareholders",FAZ,Germany,2021.0,2020.0,7.709543473573582e-05,1,0,0,0.9764697,1
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to socio-economic position as a social group, specifically ""unskilled or unqualified"".",1,1,0.004872566,2021-10-15,unskilled or unqualified,FAZ,Germany,2021.0,2020.0,7.708161337351083e-05,1,0,0,0.9747824,1
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to socio-economic position as a social group, specifically ""skilled or qualified"".",1,1,0.004944768,2021-10-15,skilled or qualified,FAZ,Germany,2021.0,2020.0,7.822939991999142e-05,1,0,0,0.96424526,1
98,"Das führt nun dazu, dass die jüngsten Abschlüsse für den öffentlichen Dienst und die Metall- und Elektroindustrie diesmal noch nicht  einfließen; in beiden Fällen steht die Auszahlung erst nach dem Mindestlohn-Stichtag 30.","This sentence refers to socio-economic position as a social group, specifically ""lower class"".",1,1,0.0048462786,2021-10-15,lower class,FAZ,Germany,2021.0,2020.0,7.666376642780177e-05,1,0,0,0.97538155,1
98,"Das führt nun dazu, dass die jüngsten Abschlüsse für den öffentlichen Dienst und die Metall- und Elektroindustrie diesmal noch nicht  einfließen; in beiden Fällen steht die Auszahlung erst nach dem Mindestlohn-Stichtag 30.","This sentence refers to socio-economic position as a social group, specifically ""middle class"".",1,1,0.004503595,2021-10-15,middle class,FAZ,Germany,2021.0,2020.0,7.121868387282176e-05,1,0,0,0.9714765,1
98,"Das führt nun dazu, dass die jüngsten Abschlüsse für den öffentlichen Dienst und die Metall- und Elektroindustrie diesmal noch nicht  einfließen; in beiden Fällen steht die Auszahlung erst nach dem Mindestlohn-Stichtag 30.","This sentence refers to socio-economic position as a social group, specifically ""upper class"".",1,1,0.004547674,2021-10-15,upper class,FAZ,Germany,2021.0,2020.0,7.191887184763761e-05,1,0,0,0.9755223,1
