sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year,decade,prob_entail_corrected,pred_label_corrected,fold,y_bin,threshold_used,pred_label_thresh
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.02088685,2022-10-06,consumers and clients,Bild,Germany,2022.0,2020.0,0.0009087301338823735,1,0,0,0.96759754,1
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.020245476,2022-10-06,car drivers,Bild,Germany,2022.0,2020.0,0.0008802741511720754,1,0,0,0.9708134,1
22,"---Ausschussvorsitzender Winfried Bausback (56, CSU): ""Der Vorgang ist in den Akten völlig transparent.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.023519319,2022-10-06,patients,Bild,Germany,2022.0,2020.0,0.0010258999694872353,1,0,0,0.97578114,1
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.020663438,2023-08-26,consumers and clients,Spiegel,Germany,2023.0,2020.0,0.0008988139177438513,1,0,0,0.96759754,1
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019958315,2023-08-26,car drivers,Spiegel,Germany,2023.0,2020.0,0.0008675451615562092,1,0,0,0.9708134,1
28,"Man entschuldigte sich anschließend bei allen trans Personen »für diese Diskriminierung und die Verletzung solidarischer feministischer Praxis«.---Was ist mit der Utopie passiert?---Das Hamam will sich schrittweise öffnen, weg von einem Bereich nur für cis Frauen, hin zu einem Ort auch für trans und nicht-binäre Personen.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.022910964,2023-08-26,patients,Spiegel,Germany,2023.0,2020.0,0.0009987687547001968,1,0,0,0.97578114,1
35,Die Ungleichheit des Glücks ist nirgendwo auf der Welt geringer.---Ganz im Gegensatz zu den Europäern sind Amerikaner trotz steigender materieller Ungleichheit nicht unglücklicher.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.020320626,2008-01-14,consumers and clients,Welt,Germany,2008.0,2000.0,0.0008836065046468046,1,0,0,0.96759754,1
35,Die Ungleichheit des Glücks ist nirgendwo auf der Welt geringer.---Ganz im Gegensatz zu den Europäern sind Amerikaner trotz steigender materieller Ungleichheit nicht unglücklicher.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019767338,2008-01-14,car drivers,Welt,Germany,2008.0,2000.0,0.0008590836712538473,1,0,0,0.9708134,1
35,Die Ungleichheit des Glücks ist nirgendwo auf der Welt geringer.---Ganz im Gegensatz zu den Europäern sind Amerikaner trotz steigender materieller Ungleichheit nicht unglücklicher.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.021204459,2008-01-14,patients,Welt,Germany,2008.0,2000.0,0.0009228347682652192,1,0,0,0.97578114,1
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.020000543,2016-01-26,consumers and clients,SZ,Germany,2016.0,2010.0,0.0008694165551997901,1,0,0,0.96759754,1
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.01881207,2016-01-26,car drivers,SZ,Germany,2016.0,2010.0,0.0008168065478863281,1,0,0,0.9708134,1
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,0,0.931088,2016-01-26,patients,SZ,Germany,2016.0,2010.0,0.36551592448598014,1,0,0,0.97578114,1
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.020242492,2023-08-26,consumers and clients,Spiegel,Germany,2023.0,2020.0,0.0008801418426657362,1,0,0,0.96759754,1
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.020347454,2023-08-26,car drivers,Spiegel,Germany,2023.0,2020.0,0.0008847962488992918,1,0,0,0.9708134,1
42,"Nur in drei Fällen kam es zu einer Verurteilung, in den übrigen Fällen waren die Tatverdächtigen verstorben, oder die Beweise reichten nicht für eine Anklage oder ein Urteil.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.020927476,2023-08-26,patients,Spiegel,Germany,2023.0,2020.0,0.0009105337975748476,1,0,0,0.97578114,1
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019200327,1995-07-07,consumers and clients,Zeit,Germany,1995.0,1990.0,0.0008339800656069844,1,0,0,0.96759754,1
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.018840348,1995-07-07,car drivers,Zeit,Germany,1995.0,1990.0,0.0008180569111665007,1,0,0,0.9708134,1
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019038139,1995-07-07,patients,Zeit,Germany,1995.0,1990.0,0.0008268045284901143,1,0,0,0.97578114,1
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019090576,1995-07-07,consumers and clients,Zeit,Germany,1995.0,1990.0,0.0008291242029986928,1,0,0,0.96759754,1
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019174298,1995-07-07,car drivers,Zeit,Germany,1995.0,1990.0,0.0008328283351627255,1,0,0,0.9708134,1
51,In Sachen Rationalisierung bei Ärzten und Krankenhäusern bietet das Gutachten keine neuen Rezepte.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.022909896,1995-07-07,patients,Zeit,Germany,1995.0,1990.0,0.0009987211528024941,1,0,0,0.97578114,1
63,Blickpunkt Hannover---Die 96-Arena ist Freitag mit 49 000 Zuschauern ausverkauft.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,0,0.77749723,2022-09-28,consumers and clients,Bild,Germany,2022.0,2020.0,0.12966936919588784,1,0,0,0.96759754,1
63,Blickpunkt Hannover---Die 96-Arena ist Freitag mit 49 000 Zuschauern ausverkauft.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019262718,2022-09-28,car drivers,Bild,Germany,2022.0,2020.0,0.0008367409788644077,1,0,0,0.9708134,1
63,Blickpunkt Hannover---Die 96-Arena ist Freitag mit 49 000 Zuschauern ausverkauft.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.02158338,2022-09-28,patients,Bild,Germany,2022.0,2020.0,0.0009396736527778507,1,0,0,0.97578114,1
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.01966042,2022-10-02,consumers and clients,Bild,Germany,2022.0,2020.0,0.0008543479038045681,1,0,0,0.96759754,1
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.018789124,2022-10-02,car drivers,Bild,Germany,2022.0,2020.0,0.0008157919993660263,1,0,0,0.9708134,1
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.2932298,2022-10-02,patients,Bild,Germany,2022.0,2020.0,0.017382178761753957,1,0,0,0.97578114,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.021018287,2021-10-15,consumers and clients,FAZ,Germany,2021.0,2020.0,0.0009145660315457813,1,0,0,0.96759754,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019476285,2021-10-15,car drivers,FAZ,Germany,2021.0,2020.0,0.0008461942445526247,1,0,0,0.9708134,1
74,"---Dass Ernten unterschiedlich ausfallen, sei für Landwirte nicht neu, sagte Hemmerling.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019603122,2021-10-15,patients,FAZ,Germany,2021.0,2020.0,0.0008518103841419496,1,0,0,0.97578114,1
84,Auch dies trägt zur Reduktion des Flüchtlingsstroms bei.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.020012844,2021-10-15,consumers and clients,FAZ,Germany,2021.0,2020.0,0.0008699617204555842,1,0,0,0.96759754,1
84,Auch dies trägt zur Reduktion des Flüchtlingsstroms bei.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.01974189,2021-10-15,car drivers,FAZ,Germany,2021.0,2020.0,0.0008579564018425121,1,0,0,0.9708134,1
84,Auch dies trägt zur Reduktion des Flüchtlingsstroms bei.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.020095054,2021-10-15,patients,FAZ,Germany,2021.0,2020.0,0.0008736055031088985,1,0,0,0.97578114,1
93,"Modehändler Klemp schätzt, dass die Kunden-Frequenz nach wie vor 10 bis 15 Prozent unter denen von 2019 liegen.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",0,0,0.9536326,2022-09-28,consumers and clients,Bild,Germany,2022.0,2020.0,0.467211135689867,1,0,1,0.96759754,1
93,"Modehändler Klemp schätzt, dass die Kunden-Frequenz nach wie vor 10 bis 15 Prozent unter denen von 2019 liegen.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019243516,2022-09-28,car drivers,Bild,Germany,2022.0,2020.0,0.0008358912202525391,1,0,0,0.9708134,1
93,"Modehändler Klemp schätzt, dass die Kunden-Frequenz nach wie vor 10 bis 15 Prozent unter denen von 2019 liegen.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.020090489,2022-09-28,patients,Bild,Germany,2022.0,2020.0,0.0008734031538991926,1,0,0,0.97578114,1
122,"Februar an im Bucerius Kunst Forum in einer Auswahl zu sehen sind, ""durften heimliche Wünsche und schreckliche Ängste geschildert werden, kam das Böse, Unaussprechliche, Grausame ins Bild, wurden Tabus gebrochen und Konventionen verletzt, wurden Grenzen überschritten und die Wirklichkeit transformiert, wurde mit dem Abnormen und Wahnsinnigen gespielt, wurde dem Irregulären und Grotesken Gestalt gegeben"", wie Ausstellungskurator Michael Philipp zusammenfasst.---Antonius war zwischen Schrecken und Lust hin und her gerissen, und die Künstler rissen sich um ihn als Sujet.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.020172685,2008-01-28,consumers and clients,Welt,Germany,2008.0,2000.0,0.0008770468682722859,1,0,0,0.96759754,1
122,"Februar an im Bucerius Kunst Forum in einer Auswahl zu sehen sind, ""durften heimliche Wünsche und schreckliche Ängste geschildert werden, kam das Böse, Unaussprechliche, Grausame ins Bild, wurden Tabus gebrochen und Konventionen verletzt, wurden Grenzen überschritten und die Wirklichkeit transformiert, wurde mit dem Abnormen und Wahnsinnigen gespielt, wurde dem Irregulären und Grotesken Gestalt gegeben"", wie Ausstellungskurator Michael Philipp zusammenfasst.---Antonius war zwischen Schrecken und Lust hin und her gerissen, und die Künstler rissen sich um ihn als Sujet.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.02022138,2008-01-28,car drivers,Welt,Germany,2008.0,2000.0,0.0008792057731361578,1,0,0,0.9708134,1
122,"Februar an im Bucerius Kunst Forum in einer Auswahl zu sehen sind, ""durften heimliche Wünsche und schreckliche Ängste geschildert werden, kam das Böse, Unaussprechliche, Grausame ins Bild, wurden Tabus gebrochen und Konventionen verletzt, wurden Grenzen überschritten und die Wirklichkeit transformiert, wurde mit dem Abnormen und Wahnsinnigen gespielt, wurde dem Irregulären und Grotesken Gestalt gegeben"", wie Ausstellungskurator Michael Philipp zusammenfasst.---Antonius war zwischen Schrecken und Lust hin und her gerissen, und die Künstler rissen sich um ihn als Sujet.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.022703083,2008-01-28,patients,Welt,Germany,2008.0,2000.0,0.000989505152359967,1,0,0,0.97578114,1
134,"Terminanfragen per E-Mail an: Guenter.Herrmann@polizei.landsh.de (mailto:Guenter.Herrmann@polizei.landsh.de)---Jachtbekleidung---Kollektion für Seglerinnen---Der Textil-Fachhersteller Henri Lloyd hat eine neue Jachtbekleidungskollektion entworfen, die speziell auf die weibliche Figur zugeschnitten ist.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.021461952,2008-01-12,consumers and clients,Welt,Germany,2008.0,2000.0,0.0009342761512060989,1,0,0,0.96759754,1
134,"Terminanfragen per E-Mail an: Guenter.Herrmann@polizei.landsh.de (mailto:Guenter.Herrmann@polizei.landsh.de)---Jachtbekleidung---Kollektion für Seglerinnen---Der Textil-Fachhersteller Henri Lloyd hat eine neue Jachtbekleidungskollektion entworfen, die speziell auf die weibliche Figur zugeschnitten ist.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.01909507,2008-01-12,car drivers,Welt,Germany,2008.0,2000.0,0.0008293230167371051,1,0,0,0.9708134,1
134,"Terminanfragen per E-Mail an: Guenter.Herrmann@polizei.landsh.de (mailto:Guenter.Herrmann@polizei.landsh.de)---Jachtbekleidung---Kollektion für Seglerinnen---Der Textil-Fachhersteller Henri Lloyd hat eine neue Jachtbekleidungskollektion entworfen, die speziell auf die weibliche Figur zugeschnitten ist.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019767355,2008-01-12,patients,Welt,Germany,2008.0,2000.0,0.0008590844243211295,1,0,0,0.97578114,1
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019590277,2008-01-09,consumers and clients,Welt,Germany,2008.0,2000.0,0.0008512415648212126,1,0,0,0.96759754,1
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.018861387,2008-01-09,car drivers,Welt,Germany,2008.0,2000.0,0.0008189872336054444,1,0,0,0.9708134,1
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019812485,2008-01-09,patients,Welt,Germany,2008.0,2000.0,0.0008610836845440593,1,0,0,0.97578114,1
162,"Wie kein zweiter war er für viele Jahrzehnte eine nationale Identifikationsfigur: für Intellektuelle ebenso wie für den sogenannten kleinen Mann, denen in gleicher Weise seine Zuneigung und Kritik galten.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019501256,1995-07-14,consumers and clients,Zeit,Germany,1995.0,1990.0,0.0008472998106322545,1,0,0,0.96759754,1
162,"Wie kein zweiter war er für viele Jahrzehnte eine nationale Identifikationsfigur: für Intellektuelle ebenso wie für den sogenannten kleinen Mann, denen in gleicher Weise seine Zuneigung und Kritik galten.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019548802,1995-07-14,car drivers,Zeit,Germany,1995.0,1990.0,0.0008494050112156957,1,0,0,0.9708134,1
162,"Wie kein zweiter war er für viele Jahrzehnte eine nationale Identifikationsfigur: für Intellektuelle ebenso wie für den sogenannten kleinen Mann, denen in gleicher Weise seine Zuneigung und Kritik galten.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019666301,1995-07-14,patients,Zeit,Germany,1995.0,1990.0,0.0008546083679235018,1,0,0,0.97578114,1
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019791307,2008-01-28,consumers and clients,Welt,Germany,2008.0,2000.0,0.0008601454766413747,1,0,0,0.96759754,1
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019311901,2008-01-28,car drivers,Welt,Germany,2008.0,2000.0,0.000838917651375049,1,0,0,0.9708134,1
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.020043744,2008-01-28,patients,Welt,Germany,2008.0,2000.0,0.0008713312283616804,1,0,0,0.97578114,1
182,Umso besser kommt die neue Briefvariante bei  Geschäftskunden an.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",0,0,0.9513921,2021-10-15,consumers and clients,FAZ,Germany,2021.0,2020.0,0.4549015007872499,1,0,1,0.96759754,1
182,Umso besser kommt die neue Briefvariante bei  Geschäftskunden an.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019590639,2021-10-15,car drivers,FAZ,Germany,2021.0,2020.0,0.0008512575951899366,1,0,0,0.9708134,1
182,Umso besser kommt die neue Briefvariante bei  Geschäftskunden an.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.020313798,2021-10-15,patients,FAZ,Germany,2021.0,2020.0,0.0008833037125335298,1,0,0,0.97578114,1
197,Selten wurde ein Politiker von Wissenschaftlern so wenig festgelegt wie Horst Seehofer durch den 400 Seiten umfassenden Rat der acht Weisen vom Sachverständigenrat für die Konzertierte Aktion im Gesundheitswesen.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019464035,1995-07-07,consumers and clients,Zeit,Germany,1995.0,1990.0,0.0008456519077333496,1,0,0,0.96759754,1
197,Selten wurde ein Politiker von Wissenschaftlern so wenig festgelegt wie Horst Seehofer durch den 400 Seiten umfassenden Rat der acht Weisen vom Sachverständigenrat für die Konzertierte Aktion im Gesundheitswesen.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.01915619,1995-07-07,car drivers,Zeit,Germany,1995.0,1990.0,0.0008320271273880139,1,0,0,0.9708134,1
197,Selten wurde ein Politiker von Wissenschaftlern so wenig festgelegt wie Horst Seehofer durch den 400 Seiten umfassenden Rat der acht Weisen vom Sachverständigenrat für die Konzertierte Aktion im Gesundheitswesen.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.02444705,1995-07-07,patients,Zeit,Germany,1995.0,1990.0,0.001067336912719426,1,0,0,0.97578114,1
201,"Dazu kommt: Viele Nationalspieler kamen mit Enttäuschungen von den Länderspielen zurück und werden dementsprechend heiß sein - deswegen Heimsieg!""","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.019509045,2022-09-30,consumers and clients,Bild,Germany,2022.0,2020.0,0.0008476446718477054,1,0,0,0.96759754,1
201,"Dazu kommt: Viele Nationalspieler kamen mit Enttäuschungen von den Länderspielen zurück und werden dementsprechend heiß sein - deswegen Heimsieg!""","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.019074386,2022-09-30,car drivers,Bild,Germany,2022.0,2020.0,0.0008284079748054465,1,0,0,0.9708134,1
201,"Dazu kommt: Viele Nationalspieler kamen mit Enttäuschungen von den Länderspielen zurück und werden dementsprechend heiß sein - deswegen Heimsieg!""","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019536294,2022-09-30,patients,Bild,Germany,2022.0,2020.0,0.0008488511739000378,1,0,0,0.97578114,1
210,Schmidbauer fühlt sich wohl in der Welt der Funsportler.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.01979861,2023-08-26,consumers and clients,Spiegel,Germany,2023.0,2020.0,0.0008604690029205559,1,0,0,0.96759754,1
210,Schmidbauer fühlt sich wohl in der Welt der Funsportler.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.01919502,2023-08-26,car drivers,Spiegel,Germany,2023.0,2020.0,0.0008337452368776803,1,0,0,0.9708134,1
210,Schmidbauer fühlt sich wohl in der Welt der Funsportler.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.019376112,2023-08-26,patients,Spiegel,Germany,2023.0,2020.0,0.000841759726447236,1,0,0,0.97578114,1
