sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
31,"Ermittler des Bundeskriminalamts (BKA) durchsuchten am Donnerstag auf Antrag der Kölner Staatsanwaltschaft drei Objekte in Nordrhein-Westfalen, wie das BKA mitteilte.---Ein per Haftbefehl gesuchter Mann (24) sei festgenommen worden.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.07421584,2022-09-29,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0
31,"Ermittler des Bundeskriminalamts (BKA) durchsuchten am Donnerstag auf Antrag der Kölner Staatsanwaltschaft drei Objekte in Nordrhein-Westfalen, wie das BKA mitteilte.---Ein per Haftbefehl gesuchter Mann (24) sei festgenommen worden.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0001102441,2022-09-29,drug addicts,Bild,Germany,2022.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.000122039986,2016-01-26,extremists,SZ,Germany,2016.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.000112643786,2016-01-26,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2016.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00012201207,2016-01-26,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2016.0
40,"Die neue Regelung geht auf das Versorgungsstärkungsgesetz zurück, dessen Entwurf Bundesgesundheitsminister ---  Das Gesetz sieht vor, dass die Mitarbeiter der Terminbörse dem Betroffenen zunächst innerhalb einer Woche einen Facharzttermin vermitteln.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00011019345,2016-01-26,drug addicts,SZ,Germany,2016.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00013251397,1995-07-07,extremists,Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011679431,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00013373526,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0
43,Zusammen mit den 17 000 amnesty-Förderern zählt die deutsche Sektion nach wie vor zu den großen und finanzstärksten Landesdependancen.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00010923617,1995-07-07,drug addicts,Zeit,Germany,1995.0
45,"Eine Karriere, die Müller seit Jahren als Partysängerin am Ballermann viel Geld einbrachte.---Der 16-Sekunden-Clip, der BILD zugespielt wurde, zeigt, wie Müller vor mutmaßlichen Neonazis auf der Bühne steht.","This sentence refers to social deviance as a social group, specifically ""extremists"".",0,0,0.95589453,2022-09-28,extremists,Bild,Germany,2022.0
45,"Eine Karriere, die Müller seit Jahren als Partysängerin am Ballermann viel Geld einbrachte.---Der 16-Sekunden-Clip, der BILD zugespielt wurde, zeigt, wie Müller vor mutmaßlichen Neonazis auf der Bühne steht.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00014963881,2022-09-28,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0
45,"Eine Karriere, die Müller seit Jahren als Partysängerin am Ballermann viel Geld einbrachte.---Der 16-Sekunden-Clip, der BILD zugespielt wurde, zeigt, wie Müller vor mutmaßlichen Neonazis auf der Bühne steht.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0019684697,2022-09-28,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0
45,"Eine Karriere, die Müller seit Jahren als Partysängerin am Ballermann viel Geld einbrachte.---Der 16-Sekunden-Clip, der BILD zugespielt wurde, zeigt, wie Müller vor mutmaßlichen Neonazis auf der Bühne steht.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00013375682,2022-09-28,drug addicts,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00014975671,2022-10-02,extremists,Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.000120581084,2022-10-02,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0001678679,2022-10-02,"offenders, criminals, prisoners and/or accused people",Bild,Germany,2022.0
70,"Wir werden zunächst ein Krisenzentrum einrichte, wo sich Angehörige informieren können.""","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.000107841624,2022-10-02,drug addicts,Bild,Germany,2022.0
78,Weder diese noch eine andere Bank fordere ihre Kunden per Mail zur Herausgabe von persönlichen Daten auf - und schon gar nicht wie im aktuellen Fall für eine Software-Aktualisierung.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00012476419,2008-01-28,extremists,Welt,Germany,2008.0
78,Weder diese noch eine andere Bank fordere ihre Kunden per Mail zur Herausgabe von persönlichen Daten auf - und schon gar nicht wie im aktuellen Fall für eine Software-Aktualisierung.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.000115213945,2008-01-28,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
78,Weder diese noch eine andere Bank fordere ihre Kunden per Mail zur Herausgabe von persönlichen Daten auf - und schon gar nicht wie im aktuellen Fall für eine Software-Aktualisierung.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00014007403,2008-01-28,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
78,Weder diese noch eine andere Bank fordere ihre Kunden per Mail zur Herausgabe von persönlichen Daten auf - und schon gar nicht wie im aktuellen Fall für eine Software-Aktualisierung.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0001127147,2008-01-28,drug addicts,Welt,Germany,2008.0
89,"Zum einen, weil die Küchenmakler mit ihrem arbeitsfreien Einkommen brotlos geworden sind,  zum anderen, weil die überlebenden Makler überwiegend gut qualifiziert sind und sich ständig weiterbilden.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00012957027,2021-10-15,extremists,FAZ,Germany,2021.0
89,"Zum einen, weil die Küchenmakler mit ihrem arbeitsfreien Einkommen brotlos geworden sind,  zum anderen, weil die überlebenden Makler überwiegend gut qualifiziert sind und sich ständig weiterbilden.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011664928,2021-10-15,"terrorists, rebels, revolutionaries and/or movements of armed resistance",FAZ,Germany,2021.0
89,"Zum einen, weil die Küchenmakler mit ihrem arbeitsfreien Einkommen brotlos geworden sind,  zum anderen, weil die überlebenden Makler überwiegend gut qualifiziert sind und sich ständig weiterbilden.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0001338326,2021-10-15,"offenders, criminals, prisoners and/or accused people",FAZ,Germany,2021.0
89,"Zum einen, weil die Küchenmakler mit ihrem arbeitsfreien Einkommen brotlos geworden sind,  zum anderen, weil die überlebenden Makler überwiegend gut qualifiziert sind und sich ständig weiterbilden.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.0001139934,2021-10-15,drug addicts,FAZ,Germany,2021.0
94,"Was durchaus passieren kann, denn viele Analysten rechnen nach einem schwachen ersten Quartal ab dem Frühsommer wieder mit steigenden Kursen an den Märkten.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00014356496,2008-01-19,extremists,Welt,Germany,2008.0
94,"Was durchaus passieren kann, denn viele Analysten rechnen nach einem schwachen ersten Quartal ab dem Frühsommer wieder mit steigenden Kursen an den Märkten.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.000112856666,2008-01-19,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
94,"Was durchaus passieren kann, denn viele Analysten rechnen nach einem schwachen ersten Quartal ab dem Frühsommer wieder mit steigenden Kursen an den Märkten.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.000119784156,2008-01-19,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
94,"Was durchaus passieren kann, denn viele Analysten rechnen nach einem schwachen ersten Quartal ab dem Frühsommer wieder mit steigenden Kursen an den Märkten.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.000108733795,2008-01-19,drug addicts,Welt,Germany,2008.0
100,---  Trotz der Roboter-Unterstützung sollen am Standort in Winsen nicht weniger Menschen beschäftigt werden als in anderen Logistikzentren.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.000114558505,2016-12-27,extremists,SZ,Germany,2016.0
100,---  Trotz der Roboter-Unterstützung sollen am Standort in Winsen nicht weniger Menschen beschäftigt werden als in anderen Logistikzentren.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011194947,2016-12-27,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2016.0
100,---  Trotz der Roboter-Unterstützung sollen am Standort in Winsen nicht weniger Menschen beschäftigt werden als in anderen Logistikzentren.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0001291898,2016-12-27,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2016.0
100,---  Trotz der Roboter-Unterstützung sollen am Standort in Winsen nicht weniger Menschen beschäftigt werden als in anderen Logistikzentren.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00011089612,2016-12-27,drug addicts,SZ,Germany,2016.0
103,"Manche haben Stöcke dabei, andere einen Trinkbecher am Gürtel, einige Männer laufen mit blankem Oberkörper und schützen sich mit Strohhüten oder mit in Piratenmanier gebundenen Kopftüchern vor der bereits am Vormittag herunterbrennenden Sonne.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00030241325,2018-08-13,extremists,SZ,Germany,2018.0
103,"Manche haben Stöcke dabei, andere einen Trinkbecher am Gürtel, einige Männer laufen mit blankem Oberkörper und schützen sich mit Strohhüten oder mit in Piratenmanier gebundenen Kopftüchern vor der bereits am Vormittag herunterbrennenden Sonne.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00013711282,2018-08-13,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2018.0
103,"Manche haben Stöcke dabei, andere einen Trinkbecher am Gürtel, einige Männer laufen mit blankem Oberkörper und schützen sich mit Strohhüten oder mit in Piratenmanier gebundenen Kopftüchern vor der bereits am Vormittag herunterbrennenden Sonne.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0009119271,2018-08-13,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2018.0
103,"Manche haben Stöcke dabei, andere einen Trinkbecher am Gürtel, einige Männer laufen mit blankem Oberkörper und schützen sich mit Strohhüten oder mit in Piratenmanier gebundenen Kopftüchern vor der bereits am Vormittag herunterbrennenden Sonne.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00013578284,2018-08-13,drug addicts,SZ,Germany,2018.0
117,"Während sich im Wohn- oder Schlafzimmer Designer bereits in allen Richtungen ausgetobt haben, gibt es im Bad noch Neuland zu entdecken.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00017750819,2008-01-19,extremists,Welt,Germany,2008.0
117,"Während sich im Wohn- oder Schlafzimmer Designer bereits in allen Richtungen ausgetobt haben, gibt es im Bad noch Neuland zu entdecken.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011399415,2008-01-19,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
117,"Während sich im Wohn- oder Schlafzimmer Designer bereits in allen Richtungen ausgetobt haben, gibt es im Bad noch Neuland zu entdecken.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00013561774,2008-01-19,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
117,"Während sich im Wohn- oder Schlafzimmer Designer bereits in allen Richtungen ausgetobt haben, gibt es im Bad noch Neuland zu entdecken.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00010887884,2008-01-19,drug addicts,Welt,Germany,2008.0
124,Das ist nur der Verbrauchermacht und Greenpeace zu verdanken.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00018566744,1995-07-07,extremists,Zeit,Germany,1995.0
124,Das ist nur der Verbrauchermacht und Greenpeace zu verdanken.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011988768,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0
124,Das ist nur der Verbrauchermacht und Greenpeace zu verdanken.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00017761333,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0
124,Das ist nur der Verbrauchermacht und Greenpeace zu verdanken.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.000109038956,1995-07-07,drug addicts,Zeit,Germany,1995.0
128,Ich habe zum Teil auch die handelnden Personen falsch eingeschätzt.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00023879178,1995-07-07,extremists,Zeit,Germany,1995.0
128,Ich habe zum Teil auch die handelnden Personen falsch eingeschätzt.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00013877753,1995-07-07,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Zeit,Germany,1995.0
128,Ich habe zum Teil auch die handelnden Personen falsch eingeschätzt.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.001822312,1995-07-07,"offenders, criminals, prisoners and/or accused people",Zeit,Germany,1995.0
128,Ich habe zum Teil auch die handelnden Personen falsch eingeschätzt.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00011044159,1995-07-07,drug addicts,Zeit,Germany,1995.0
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00017591221,2008-01-09,extremists,Welt,Germany,2008.0
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011752595,2008-01-09,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00013972825,2008-01-09,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
137,Darum müssen wir unsere Abgeordneten stärker unterstützen.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00010787928,2008-01-09,drug addicts,Welt,Germany,2008.0
150,"In Walpertskirchen gilt ein Schnapsverbot und eine Regelung, bei der von benannten Personen darauf geachtet wird, dass Bier und Wein nur im Rahmen des Jugendschutzes abgegeben wird.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00016317988,2016-03-05,extremists,SZ,Germany,2016.0
150,"In Walpertskirchen gilt ein Schnapsverbot und eine Regelung, bei der von benannten Personen darauf geachtet wird, dass Bier und Wein nur im Rahmen des Jugendschutzes abgegeben wird.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.000114985436,2016-03-05,"terrorists, rebels, revolutionaries and/or movements of armed resistance",SZ,Germany,2016.0
150,"In Walpertskirchen gilt ein Schnapsverbot und eine Regelung, bei der von benannten Personen darauf geachtet wird, dass Bier und Wein nur im Rahmen des Jugendschutzes abgegeben wird.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.0025389488,2016-03-05,"offenders, criminals, prisoners and/or accused people",SZ,Germany,2016.0
150,"In Walpertskirchen gilt ein Schnapsverbot und eine Regelung, bei der von benannten Personen darauf geachtet wird, dass Bier und Wein nur im Rahmen des Jugendschutzes abgegeben wird.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00013837818,2016-03-05,drug addicts,SZ,Germany,2016.0
152,"Einen Gegenbeweis hat bisher noch niemand in Einbeck vorgelegt.---Die Victoria ist Geschichte, von der Frühzeit an war sie Teil der Beziehung zwischen den Deutschen und dem Automobil, die später so innig wurde.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.0001597679,2023-06-24,extremists,Spiegel,Germany,2023.0
152,"Einen Gegenbeweis hat bisher noch niemand in Einbeck vorgelegt.---Die Victoria ist Geschichte, von der Frühzeit an war sie Teil der Beziehung zwischen den Deutschen und dem Automobil, die später so innig wurde.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011771629,2023-06-24,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Spiegel,Germany,2023.0
152,"Einen Gegenbeweis hat bisher noch niemand in Einbeck vorgelegt.---Die Victoria ist Geschichte, von der Frühzeit an war sie Teil der Beziehung zwischen den Deutschen und dem Automobil, die später so innig wurde.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00018230209,2023-06-24,"offenders, criminals, prisoners and/or accused people",Spiegel,Germany,2023.0
152,"Einen Gegenbeweis hat bisher noch niemand in Einbeck vorgelegt.---Die Victoria ist Geschichte, von der Frühzeit an war sie Teil der Beziehung zwischen den Deutschen und dem Automobil, die später so innig wurde.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00011091103,2023-06-24,drug addicts,Spiegel,Germany,2023.0
155,Des Weiteren wollen sich die Hanseaten an der Ausschreibung für ein großes Mobilitätserlebniszentrum in Stuttgart bewerben.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00014645865,2008-01-28,extremists,Welt,Germany,2008.0
155,Des Weiteren wollen sich die Hanseaten an der Ausschreibung für ein großes Mobilitätserlebniszentrum in Stuttgart bewerben.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00011252,2008-01-28,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
155,Des Weiteren wollen sich die Hanseaten an der Ausschreibung für ein großes Mobilitätserlebniszentrum in Stuttgart bewerben.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00013597097,2008-01-28,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
155,Des Weiteren wollen sich die Hanseaten an der Ausschreibung für ein großes Mobilitätserlebniszentrum in Stuttgart bewerben.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.000108873865,2008-01-28,drug addicts,Welt,Germany,2008.0
156,Die Mitarbeiterinnen: überfordert.,"This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00013550089,2023-08-26,extremists,Spiegel,Germany,2023.0
156,Die Mitarbeiterinnen: überfordert.,"This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.000110562665,2023-08-26,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Spiegel,Germany,2023.0
156,Die Mitarbeiterinnen: überfordert.,"This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00016147742,2023-08-26,"offenders, criminals, prisoners and/or accused people",Spiegel,Germany,2023.0
156,Die Mitarbeiterinnen: überfordert.,"This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00010698719,2023-08-26,drug addicts,Spiegel,Germany,2023.0
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00012933486,2008-01-28,extremists,Welt,Germany,2008.0
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social deviance as a social group, specifically ""terrorists, rebels, revolutionaries and/or movements of armed resistance"".",1,1,0.00013671293,2008-01-28,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Welt,Germany,2008.0
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social deviance as a social group, specifically ""offenders, criminals, prisoners and/or accused people"".",1,1,0.00012628213,2008-01-28,"offenders, criminals, prisoners and/or accused people",Welt,Germany,2008.0
165,"Das Verteidigungsministerium bezeichnete unterdessen einen Bericht der ""Welt am Sonntag"" als ""falsch"", nach dem die Bundeswehr ihre Soldaten in Notsituationen nicht einmal mit eigenen Kräften retten könne.","This sentence refers to social deviance as a social group, specifically ""drug addicts"".",1,1,0.00010909772,2008-01-28,drug addicts,Welt,Germany,2008.0
183,"Für diejenigen, die nicht bei Freunden oder Familie unterkommen können, hat die Stadt eine Notunterkunft eingerichtet (Messe/Messehalle 1, Messering).---Auch für an Corona erkrankte Menschen gibt es eine eigene Notunterkunft mit medizinischer Betreuung (Turnhalle der 35.","This sentence refers to social deviance as a social group, specifically ""extremists"".",1,1,0.00014981555,2022-10-06,extremists,Bild,Germany,2022.0
